Key,Name,Asset,Count,Bundle,Zones,BakedZones
90AB1BD9,Sign Bountystore 01,sign_bountystore_01.geo,1,zonebundle_176.smb,14,14
911389EB,Junk Mech 07,junk_mech_07.geo,1,zonebundle_342.smb,46,46
914D2EB1,Sign Sale 99,sign_sale_99.geo,1,zonebundle_176.smb,14,14
918BF1EF,CatacombDropRoomWebs,catacombDropRoomWebs.geo,1,zonebundle_401.smb,72;137;143,72;137;143
91C10AF7,Goods Box 03,goods_box_03.geo,1,zonebundle_66.smb,2,2
92AAD20C,Power Box 01,power_box_01.geo,1,zonebundle_287.smb,36,36
981E9190,Rug 01,rug_01.geo,1,zonebundle_248.smb,27,27
98385328,Monitor 04,monitor_04.geo,1,zonebundle_373.smb,60,60
9889D534,Fern 01 Long Fade,fern_01_long_fade.geo,1,zonebundle_413.smb,75,75
996D4102,Tractor 01,tractor_01.geo,1,zonebundle_396.smb,68,68
9B68D811,Waterfall 01,waterfall_01.geo,1,zonebundle_414.smb,76,76
9C4A83B7,TempleExitDoor,templeExitDoor.geo,1,zonebundle_398.smb,69,69
9E5A1241,Yellow Daisy 01,Yellow_daisy_01.geo,1,zonebundle_287.smb,36,36
9F971FE5,Trash Small 01,trash_small_01.geo,1,zonebundle_373.smb,60,60
A0B52ADD,Lampshade,lampshade.geo,1,zonebundle_176.smb,14,14
A171F45B,Rf Barrel,rf_barrel.geo,1,zonebundle_176.smb,14,14
A49D989D,Pan 01,pan_01.geo,1,zonebundle_127.smb,10,10
A7757EAE,CatacombEntranceWebs,catacombEntranceWebs.geo,1,zonebundle_401.smb,72;137;143,72;137;143
A896F413,De Catacomb TrapDoor,de_catacomb_trapDoor.geo,1,zonebundle_402.smb,72,72
A8EA1574,Compressor 01,compressor_01.geo,1,zonebundle_66.smb,2,2
A8FE105E,Cabinets Low 04,cabinets_low_04.geo,1,zonebundle_127.smb,10,10
A93FC121,SteefStatueDoorCovering,steefStatueDoorCovering.geo,1,zonebundle_398.smb,69,69
A9C52627,AmmoCrate Boombat,ammoCrate_boombat.geo,1,zonebundle_373.smb,60,60
ABF0E98B,Butcherblock 01,butcherblock_01.geo,1,zonebundle_66.smb,2,2
AEB47366,FarmSecurityHutSmallBurning,farmSecurityHutSmallBurning.geo,1,zonebundle_79.smb,3,3
B1AD8956,White Woodcabinet 01,white_woodcabinet_01.geo,1,zonebundle_127.smb,10,10
B7D1FF25,De TripleBarrel Explosive,de_tripleBarrel_Explosive.geo,1,zonebundle_274.smb,33,33
BB2E5EBE,Windowpane 3x3 Broken 01,windowpane_3x3_broken_01.geo,1,zonebundle_66.smb,2,2
BBB62529,De Reg01 Outlaw02 Opplesmasher,de_reg01_outlaw02_opplesmasher.geo,1,zonebundle_66.smb,2,2
BCFDFC12,De Region01 Area02 Farmsign2,de_region01_area02_farmsign2.geo,1,zonebundle_79.smb,3,3
BFE11848,Destructible Boards 02,destructible_boards_02.geo,1,zonebundle_176.smb,14,14
C113445C,Dam Door 01,dam_door_01.geo,1,zonebundle_373.smb,60,60
C18432A0,PackRatLiftSmall,packRatLiftSmall.geo,1,zonebundle_352.smb,51,51
C2869CF6,Engine 01,engine_01.geo,1,zonebundle_371.smb,59,59
C2A03BD0,Native Pot 04,native_pot_04.geo,1,zonebundle_204.smb,20,20
C3E5AF25,Town Maingate 01,town_maingate_01.geo,1,zonebundle_79.smb,3,3
C6D90A7B,White Woodcabinet Noglass 02,white_woodcabinet_noglass_02.geo,1,zonebundle_66.smb,2,2
C7A2451E,Wolvark Shelf Units 03,wolvark_shelf_units_03.geo,1,zonebundle_248.smb,27,27
C7E9DA42,Joshua Tree 01,joshua_tree_01.geo,1,zonebundle_85.smb,4,4
C99BFE9C,Underwear,underwear.geo,1,zonebundle_99.smb,5,5
D0FA7886,Barrier Cobbled,barrier_cobbled.geo,1,zonebundle_387.smb,64,64
D14B27F2,Locker 06,locker_06.geo,1,zonebundle_120.smb,9,9
D31B42CB,Cabinetupper 01,cabinetupper_01.geo,1,zonebundle_127.smb,10,10
D4C96AD2,Sign Gone To Town,sign_gone_to_town.geo,1,zonebundle_248.smb,27,27
D555BC55,Sign Oldposter 02,sign_oldposter_02.geo,1,zonebundle_352.smb,51,51
D794C850,Ammocrate Armadillo,ammocrate_armadillo.geo,1,zonebundle_373.smb,60,60
D9170CB7,Piston Machine 01,piston_machine_01.geo,1,zonebundle_287.smb,36,36
D926F08A,De Reg02 HallRock,de_reg02_hallRock.geo,1,zonebundle_452.smb,133,133
DA9938DE,Wolvark Airlockdoor,wolvark_airlockdoor.geo,1,zonebundle_176.smb,14,14
DAC770B1,,,1,,?,?
DC09ABFC,Goods Box 01,goods_box_01.geo,1,zonebundle_66.smb,2,2
DD7062CF,Rock Fall 01,rock_fall_01.geo,1,zonebundle_457.smb,145,145
DD7BF52B,Tractor Shovel 01,tractor_shovel_01.geo,1,zonebundle_287.smb,36,36
DD90B84D,Wolvark Lowfence,wolvark_lowfence.geo,1,zonebundle_396.smb,68,68
DE0DE4FB,FarmPanicRoomDoorClosed,farmPanicRoomDoorClosed.geo,1,zonebundle_66.smb,2,2
DE4E17AC,Insulator 01,insulator_01.geo,1,zonebundle_287.smb,36,36
DFA50B68,Native Pot 03,native_pot_03.geo,1,zonebundle_204.smb,20,20
E02C8B38,AmmoCrate Boombat,ammoCrate_boombat.geo,1,zonebundle_66.smb,2,2
E13D6142,Junk Mech 11,junk_mech_11.geo,1,zonebundle_348.smb,50,50
E3404CD6,White Refrigerator 02,white_refrigerator_02.geo,1,zonebundle_66.smb,2,2
E44CF0FE,Sign Controlbooth,sign_controlbooth.geo,1,zonebundle_248.smb,27,27
E4B7FE59,De Explosive VisibleEffectOnly,de_explosive_VisibleEffectOnly.geo,1,zonebundle_257.smb,28,28
E5D0B73B,De TownDoor,de_townDoor.geo,1,zonebundle_183.smb,17,17
E67DFE66,Sign Oldposter 04,sign_oldposter_04.geo,1,zonebundle_176.smb,14,14
E8F57EA3,Outlaw Gate 01,outlaw_gate_01.geo,1,zonebundle_287.smb,36,36
ECEACDE9,Wheelbarrel,wheelbarrel.geo,1,zonebundle_287.smb,36,36
F0515E9E,White Refrigerator 01,white_refrigerator_01.geo,1,zonebundle_127.smb,10,10
F0DCD967,JoMom Elevator,JoMom_elevator.geo,1,zonebundle_373.smb,60,60
F1EEDE29,White Woodcabinet Noglass 02,white_woodcabinet_noglass_02.geo,1,zonebundle_127.smb,10,10
F2A3B1CE,Destructible Scaffolds 05,destructible_scaffolds_05.geo,1,zonebundle_396.smb,68,68
F3486E78,Packrat ShieldSphere,packrat_shieldSphere.geo,1,zonebundle_352.smb,51,51
F58EC94D,Native Wood Block 01,native_wood_block_01.geo,1,zonebundle_201.smb,19,19
F6BEBFB0,De ForceField BlockerProxy Interior,de_ForceField_BlockerProxy_Interior.geo,1,zonebundle_352.smb,51,51
F7074553,Fortune Teller,fortune_teller.geo,1,zonebundle_127.smb,10,10
F78400B8,Canopy Tree 01,canopy_tree_01.geo,1,zonebundle_371.smb,59,59
F8F170C0,PackRatLift,packRatLift.geo,1,zonebundle_352.smb,51,51
F8FD2542,Opple Bushes 01,opple_bushes_01.geo,1,zonebundle_66.smb,2,2
F98570F9,Wood Cabinet Noglass 01,wood_cabinet_noglass_01.geo,1,zonebundle_120.smb,9,9
FBEAD11D,Cin Plunger,cin_plunger.geo,1,zonebundle_398.smb,69,69
FDC15203,Junk Big 07,junk_big_07.geo,1,zonebundle_287.smb,36,36
FDF3F244,De LyingStranger,de_lyingStranger.geo,1,zonebundle_99.smb,5,5
FE70AD36,Barrier Cobbled Small 01,barrier_cobbled_small_01.geo,1,zonebundle_366.smb,58,58
FE768007,Dumpster,dumpster.geo,1,zonebundle_287.smb,36,36
